race_id,candidates,inc,inc_party,inc_R,state,abbrev,winner,year
OH_sen_1982,"['√ Howard Metzenbaum (Democratic) 56.7', 'Paul E. Pfeifer (Republican) 41.1', '\n']","Howard Metzenbaum
",D,0,Ohio,OH,√ Howard Metzenbaum (Democratic) 56.7,1982
OH_sen_1986,"['√ John Glenn (Democratic) 62.4', 'Tom Kindness (Republican) 37.6', '\n']","John Glenn
",D,0,Ohio,OH,√ John Glenn (Democratic) 62.4,1986
OH_sen_1986,"['√ John Glenn (Democratic) 62.4', 'Tom Kindness (Republican) 37.6', '\n']","John Glenn
",D,0,Ohio,OH,√ John Glenn (Democratic) 62.4,1986
OH_sen_1988,"['√ Howard Metzenbaum (Democratic) 56.9', 'George Voinovich (Republican) 43.1', '\n']","Howard Metzenbaum
",D,0,Ohio,OH,√ Howard Metzenbaum (Democratic) 56.9,1988
OH_sen_1992,"['√ John Glenn (Democratic) 51.0', 'Mike DeWine (Republican) 42.3', 'Martha Grevatt (Independent) 6.7', '\n']","John Glenn
",D,0,Ohio,OH,√ John Glenn (Democratic) 51.0,1992
OH_sen_1994,"['√ Mike DeWine (Republican) 53.4', 'Joel Hyatt (Democratic) 39.2', 'Joseph Slovenec (Independent) 7.3', '\n']","Howard Metzenbaum
",D,0,Ohio,OH,√ Mike DeWine (Republican) 53.4,1994
OH_sen_1998,"['√ George Voinovich (Republican) 56.5', 'Mary Boyle (Democratic) 43.5', '\n']","John Glenn
",D,0,Ohio,OH,√ George Voinovich (Republican) 56.5,1998
OH_sen_2012,"['√ Sherrod Brown (Democratic) 50.7', 'Josh Mandel (Republican) 44.7', '[44]Scott A. Rupert (Independent) 4.6', '\n']","Sherrod Brown
",D,0,Ohio,OH,√ Sherrod Brown (Democratic) 50.7,2012
OK_sen_1984,"['√ David L. Boren (Democratic) 75.6', 'Will E. Crozier (Republican) 23.4', 'Robert Murphy (Libertarian) 0.9', '\n']","David L. Boren
",D,0,Oklahoma,OK,√ David L. Boren (Democratic) 75.6,1984
OK_sen_1984,"['√ David L. Boren (Democratic) 75.6', 'Will E. Crozier (Republican) 23.4', 'Robert Murphy (Libertarian) 0.9', '\n']","David L. Boren
",D,0,Oklahoma,OK,√ David L. Boren (Democratic) 75.6,1984
OK_sen_1990,"['√ David L. Boren (Democratic) 83.2', 'Stephen Jones (Republican) 17.8', '\n']","David L. Boren
",D,0,Oklahoma,OK,√ David L. Boren (Democratic) 83.2,1990
OK_sen_1994,"['√ James Inhofe (Republican) 55.2', 'Dave McCurdy (Democratic) 40', 'Danny Corn (Independent) 4.8', '\n']","David L. Boren
",D,0,Oklahoma,OK,√ James Inhofe (Republican) 55.2,1994
OR_sen_1998,"['√ Ron Wyden (Democratic) 61', 'John Lim (Republican) 33.8', 'Karen Moskowitz (Green) 2.0', 'Jim Brewster (Libertarian) 1.6', 'Michael A. Campbell (Natural Law) 0.8', 'Dean M. Braa (Socialist) 0.7', '\n']","Ron Wyden
",D,0,Oregon,OR,√ Ron Wyden (Democratic) 61,1998
OR_sen_2004,"['√ Ron Wyden (Democratic) 63.4', 'Al King (Republican) 31.8', 'Teresa Keane (Green) 2.4', 'Dan Fitzgerald (Libertarian) 1.7', 'David Brownlow (Constitution) 0.7', '\n']","Ron Wyden
",D,0,Oregon,OR,√ Ron Wyden (Democratic) 63.4,2004
OR_sen_2010,"['√ Ron Wyden (Democratic) 57.2', 'Jim Huffman (Republican) 39.4', 'Bruce Cronk (W.F.) 1.3', 'Marc Delphine (Libertarian) 1.1', 'Rick Staggenborg (Progressive) 1.0', '\n']","Ron Wyden
",D,0,Oregon,OR,√ Ron Wyden (Democratic) 57.2,2010
OR_sen_2014,"['√ Jeff Merkley (Democratic) 55.7', '[102]Monica Wehby (Republican) 36.9', '[103]Mike Montchalin (Libertarian) 3.1', '[104]Christina Jean Lugo (Pacific Green) 2.2', '[105]James E. Leuenberger (Constitution) 1.7', '[106]\n']","Jeff Merkley
",D,0,Oregon,OR,√ Jeff Merkley (Democratic) 55.7,2014
OR_sen_2016,"['√ Ron Wyden (Democratic) 56.1', '[37]Mark Callahan (Republican) 33.35', '[92]Jim Lindsay (Libertarian)[93]Eric Navickas (Green)[93]\n']","Ron Wyden
",D,0,Oregon,OR,√ Ron Wyden (Democratic) 56.1,2016
PA_sen_1994,"['√ Rick Santorum (Republican) 49.4', 'Harris Wofford (Democratic) 46.9', 'Diane Blough (Patriot) 2', 'Donald C. Ernsberger (Libertarian) 1.7', '\n']","Harris Wofford
",D,0,Pennsylvania,PA,√ Rick Santorum (Republican) 49.4,1994
PA_sen_2010,"['√ Pat Toomey (Republican) 51.01', 'Joe Sestak (Democratic) 48.99', '\n']","Arlen Specter
",D,0,Pennsylvania,PA,√ Pat Toomey (Republican) 51.01,2010
PA_sen_2012,"['√ Bob Casey Jr. (Democratic) 53.7', 'Tom Smith (Republican) 44.6', '[45]Rayburn Douglas Smith (Libertarian) 1.7', '\n']","Bob Casey Jr.
",D,0,Pennsylvania,PA,"√ Bob Casey, Jr. (Democratic) 53.7",2012
RI_sen_1976,"['√ John Chafee (Republican) 57.7', 'Richard P. Lorber (Democratic) 42.0', '\n']","John O. Pastore
",D,0,Rhode_Island,RI,√ John Chafee (Republican) 57.7,1976
RI_sen_1978,"['√ Claiborne Pell (Democratic) 75.1', 'James G. Reynolds (Republican) 24.9', '\n']","Claiborne Pell
",D,0,Rhode_Island,RI,√ Claiborne Pell (Democratic) 75.1,1978
RI_sen_1984,"['√ Claiborne Pell (Democratic) 72.6', 'Barbara Leonard (Republican) 27.4', '\n']","Claiborne Pell
",D,0,Rhode_Island,RI,√ Claiborne Pell (Democratic) 72.6,1984
RI_sen_1984,"['√ Claiborne Pell (Democratic) 72.6', 'Barbara Leonard (Republican) 27.4', '\n']","Claiborne Pell
",D,0,Rhode_Island,RI,√ Claiborne Pell (Democratic) 72.6,1984
RI_sen_1990,"['√ Claiborne Pell (Democratic) 61.8', 'Claudine Schneider (Republican) 38.2', '\n']","Claiborne Pell
",D,0,Rhode_Island,RI,√ Claiborne Pell (Democratic) 61.8,1990
RI_sen_1996,"['√ Jack Reed (Democratic) 63.3', 'Nancy J. Mayer (Republican) 35', 'Donald W. Lovejoy (Independent) 1.7', '\n']","Claiborne Pell
",D,0,Rhode_Island,RI,√ Jack Reed (Democratic) 63.3,1996
RI_sen_2002,"['√ Jack Reed (Democratic) 78.4', 'Robert Tingle (Republican) 21.6', '\n']","Jack Reed
",D,0,Rhode_Island,RI,√ Jack Reed (Democratic) 78.4,2002
RI_sen_2002,"['√ Jack Reed (Democratic) 78.4', 'Robert Tingle (Republican) 21.6', '\n']","Jack Reed
",D,0,Rhode_Island,RI,√ Jack Reed (Democratic) 78.4,2002
RI_sen_2002,"['√ Jack Reed (Democratic) 73.4', 'Robert Tingle (Republican) 26.6', '\n']","Jack Reed
",D,0,Rhode_Island,RI,√ Jack Reed (Democratic) 73.4,2002
RI_sen_2012,"['√ Sheldon Whitehouse (Democratic) 64.8', 'Barry Hinckley (Republican) 35.0', '[46]Write-ins 0.2', '\n']","Sheldon Whitehouse
",D,0,Rhode_Island,RI,√ Sheldon Whitehouse (Democratic) 64.8,2012
RI_sen_2014,"['√ Jack Reed (Democratic) 70.6', '[107]Mark Zaccaria (Republican) 29.2', '[108]\n']","Jack Reed
",D,0,Rhode_Island,RI,√ Jack Reed (Democratic) 70.6,2014
SC_sen_1980,"['√ Ernest Hollings (Democratic) 70.4', 'Marshall T. Mays (Republican) 29.6', '\n']","Ernest Hollings
",D,0,South_Carolina,SC,√ Ernest Hollings (Democratic) 70.4,1980
SC_sen_1986,"['√ Ernest Hollings (Democratic) 63.9', 'Henry D. McMaster (Republican) 36.1', '\n']","Ernest Hollings
",D,0,South_Carolina,SC,√ Ernest Hollings (Democratic) 63.9,1986
SC_sen_1986,"['√ Ernest Hollings (Democratic) 63.9', 'Henry D. McMaster (Republican) 36.1', '\n']","Ernest Hollings
",D,0,South_Carolina,SC,√ Ernest Hollings (Democratic) 63.9,1986
SC_sen_1986,"['√ Ernest Hollings (Democratic) 63.9', 'Henry D. McMaster (Republican) 36.1', '\n']","Ernest Hollings
",D,0,South_Carolina,SC,√ Ernest Hollings (Democratic) 63.9,1986
SC_sen_1992,"['√ Ernest Hollings (Democratic) 50.1', 'Thomas F. Hartnett (Republican) 46.9', 'Mark Johnson (Libertarian) 1.9', 'Robert Barnwell Clarkson II (American) 1.0', '\n']","Ernest Hollings
",D,0,South_Carolina,SC,√ Ernest Hollings (Democratic) 50.1,1992
SC_sen_1998,"['√ Ernest Hollings (Democratic) 52.7', 'Bob Inglis (Republican) 45.7', 'Richard Quillian (Libertarian) 1.6', '\n']","Ernest Hollings
",D,0,South_Carolina,SC,√ Ernest Hollings (Democratic) 52.7,1998
SC_sen_2004,"['√ Jim DeMint (Republican) 53.7', 'Inez Tenenbaum (Democratic) 44.1', 'Patrick Tyndall (Constitution) 0.8', 'Rebekah Sutherland (Libertarian) 0.7', 'Tee Ferguson (United Citizens Party) 0.4', 'Efia Nwangaza (Green) 0.3', '\n']","Ernest Hollings
",D,0,South_Carolina,SC,√ Jim DeMint (Republican) 53.7,2004
SD_sen_1978,"['√ Larry Pressler (Republican) 66.8', 'Don Barnett (Democratic) 33.2', '\n']","James Abourezk
",D,0,South_Dakota,SD,√ Larry Pressler (Republican) 66.8,1978
SD_sen_1980,"['√ James Abdnor (Republican) 58.2', 'George McGovern (Democratic) 39.4', 'Wayne Peterson (Independent) 2.4', '\n']","George McGovern
",D,0,South_Dakota,SD,√ James Abdnor (Republican) 58.2,1980
SD_sen_1992,"['√ Tom Daschle (Democratic) 64.9', 'Charlene Haar (Republican) 32.5', 'Gus Hercules (Libertarian) 1.3', 'Kent Hyde (Independent) 1.3', '\n']","Tom Daschle
",D,0,South_Dakota,SD,√ Tom Daschle (Democratic) 64.9,1992
SD_sen_1998,"['√ Tom Daschle (Democratic) 62.1', 'Ron Schmidt (Republican) 36.4', 'Byron Dale (Libertarian) 1.4', '\n']","Tom Daschle
",D,0,South_Dakota,SD,√ Tom Daschle (Democratic) 62.1,1998
SD_sen_2002,"['√ Tim Johnson (Democratic) 49.6', 'John Thune (Republican) 49.5', 'Kurt Evans (Libertarian) 0.9', '\n']","Tim Johnson
",D,0,South_Dakota,SD,√ Tim Johnson (Democratic) 49.6,2002
SD_sen_2002,"['√ Tim Johnson (Democratic) 49.6', 'John Thune (Republican) 49.5', 'Kurt Evans (Libertarian) 0.9', '\n']","Tim Johnson
",D,0,South_Dakota,SD,√ Tim Johnson (Democratic) 49.6,2002
SD_sen_2004,"['√ John Thune (Republican) 50.5', 'Tom Daschle (Democratic) 49.4', '\n']","Tom Daschle
",D,0,South_Dakota,SD,√ John Thune (Republican) 50.5,2004
SD_sen_2002,"['√ Tim Johnson (Democratic) 62.5', 'Joel Dykstra (Republican) 37.5', '\n']","Tim Johnson
",D,0,South_Dakota,SD,√ Tim Johnson (Democratic) 62.5,2002
SD_sen_2014,"['√ Mike Rounds (Republican) 50.4', '[112]Rick Weiland (Democratic) 29.5', '[113]Larry Pressler (Independent) 17.1', '[114]Gordon Howie (Independent) 3.0', '[115]\n']","Tim Johnson
",D,0,South_Dakota,SD,√ Mike Rounds (Republican) 50.4,2014
TN_sen_1982,"['√ Jim Sasser (Democratic) 61.9', 'Robin Beard (Republican) 38.1', '\n']","Jim Sasser
",D,0,Tennessee,TN,√ Jim Sasser (Democratic) 61.9,1982
TN_sen_1982,"['√ Jim Sasser (Democratic) 61.9', 'Robin Beard (Republican) 38.1', '\n']","Jim Sasser
",D,0,Tennessee,TN,√ Jim Sasser (Democratic) 61.9,1982
TN_sen_1988,"['√ Jim Sasser (Democratic) 65.1', 'Bill Anderson (Republican) 34.5', 'Khalil-Ullah Al-Muhaymin (Independent) 0.4', '\n']","Jim Sasser
",D,0,Tennessee,TN,√ Jim Sasser (Democratic) 65.1,1988
TN_sen_1990,"['√ Al Gore (Democratic) 67.7', 'William R. Hawkins (Republican) 29.8', 'Bill Jacox (Independent) 1.4', 'Charles Gordon Vick (Independent) 1.0', '\n']","Al Gore
",D,0,Tennessee,TN,√ Al Gore (Democratic) 67.7,1990
TN_sen_1994,"['√ Bill Frist (Republican) 56.4', 'Jim Sasser (D) 42.1', '\n']","Jim Sasser
",D,0,Tennessee,TN,√ Bill Frist (Republican) 56.4,1994
TN_sen_1994,"['√ Fred Thompson (Republican) 61', 'Jim Cooper (Democratic) 39', '\n']","Harlan Matthews
",D,0,Tennessee,TN,√ Fred Thompson (Republican) 61,1994
TX_sen_1976,"['√ Lloyd Bentsen (Democratic) 56.8', 'Alan Steelman (Republican) 42.2', '\n']","Lloyd Bentsen
",D,0,Texas,TX,√ Lloyd Bentsen (Democratic) 56.8,1976
TX_sen_1982,"['√ Lloyd Bentsen (Democratic) 58.6', 'James M. Collins (Republican) 40.5', '\n']","Lloyd Bentsen
",D,0,Texas,TX,√ Lloyd Bentsen (Democratic) 58.6,1982
TX_sen_1982,"['√ Lloyd Bentsen (Democratic) 58.6', 'James M. Collins (Republican) 40.5', '\n']","Lloyd Bentsen
",D,0,Texas,TX,√ Lloyd Bentsen (Democratic) 58.6,1982
TX_sen_1988,"['√ Lloyd Bentsen (Democratic) 59.2', 'Beau Boulter (Republican) 40.0', 'Jeff Daiell (Libertarian) 0.8', '\n']","Lloyd Bentsen
",D,0,Texas,TX,√ Lloyd Bentsen (Democratic) 59.2,1988
UT_sen_1976,"['√ Orrin Hatch (Republican) 53.7', 'Frank Moss (Democratic) 44.8', '\n']","Frank Moss
",D,0,Utah,UT,√ Orrin Hatch (Republican) 53.7,1976
VT_sen_1980,"['√ Patrick Leahy (Democratic) 49.8', 'Stewart M. Ledbetter (Republican) 48.5', '\n']","Patrick Leahy
",D,0,Vermont,VT,√ Patrick Leahy (Democratic) 49.8,1980
VT_sen_1986,"['√ Patrick Leahy (Democratic) 63.7', 'Richard A. Snelling (Republican) 34.7', '\n']","Patrick Leahy
",D,0,Vermont,VT,√ Patrick Leahy (Democratic) 63.7,1986
VT_sen_1986,"['√ Patrick Leahy (Democratic) 63.7', 'Richard A. Snelling (Republican) 34.7', '\n']","Patrick Leahy
",D,0,Vermont,VT,√ Patrick Leahy (Democratic) 63.7,1986
VT_sen_1986,"['√ Patrick Leahy (Democratic) 63.7', 'Richard A. Snelling (Republican) 34.7', '\n']","Patrick Leahy
",D,0,Vermont,VT,√ Patrick Leahy (Democratic) 63.7,1986
VT_sen_1992,"['√ Patrick Leahy (Democratic) 54.2', 'Jim Douglas (Republican) 43.3', 'Jerry Levy (Liberty Union) 1.8', 'Michael B. Godeck (Freedom for LaRouche) 0.6', '\n']","Patrick Leahy
",D,0,Vermont,VT,√ Patrick Leahy (Democratic) 54.2,1992
VT_sen_1998,"['√ Patrick Leahy (Democratic) 72.2', 'Fred Tuttle (Republican) 22.5', 'Hugh Douglas (Libertarian) 2.0', 'Barry M. Nelson (Independent) 1.4', 'Bob Melamede (Vermont Grassroots) 1.2', 'Jerry Levy (Liberty Union) 0.6', '\n']","Patrick Leahy
",D,0,Vermont,VT,√ Patrick Leahy (Democratic) 72.2,1998
VT_sen_2004,"['√ Patrick Leahy (Democratic) 70.6', 'Jack McMullen (Republican) 24.5', 'Cris Ericson (Marijuana) 2.1', 'Craig Hill (Green) 1.3', 'Keith Stern (independent) 1.1', 'Ben Mitchell (Liberty Union) 0.3', '\n']","Patrick Leahy
",D,0,Vermont,VT,√ Patrick Leahy (Democratic) 70.6,2004
VT_sen_2010,"['√ Patrick Leahy (Democratic) 64.4', 'Len Britton (Republican) 30.9', 'Daniel Freilich (Independent) 1.5', ' Cris Ericson (Independent) 1.1', 'Stephen Cain (Independent) 1.0', '\n']","Patrick Leahy
",D,0,Vermont,VT,√ Patrick Leahy (Democratic) 64.4,2010
VT_sen_2016,"['√ Patrick Leahy (Democratic) 61.3', '[103]Scott Milne (Republican) 33.0', '[104]Pete Diamondstone (Liberty Union)Cris Ericson (Marijuana)[verification needed]Jerry Trudell (unaffiliated)\n']","Patrick Leahy
",D,0,Vermont,VT,√ Patrick Leahy (Democratic) 61.3,2016
VA_sen_1994,"['√ Chuck Robb (Democratic) 45.6', 'Oliver North (Republican) 42.9', 'J. Marshall Coleman (Independent) 11.4', '\n']","Chuck Robb
",D,0,Virginia,VA,√ Chuck Robb (Democratic) 45.6,1994
VA_sen_2000,"['√ George Allen (Republican) 52.3', 'Chuck Robb (Democratic) 47.7', '\n']","Chuck Robb
",D,0,Virginia,VA,√ George Allen (Republican) 52.3,2000
VA_sen_2012,"['√ Tim Kaine (Democratic) 52.9', 'George Allen (Republican) 47.0', '[53]Write-ins 0.17', '\n']","Jim Webb
",D,0,Virginia,VA,√ Tim Kaine (Democratic) 52.9,2012
VA_sen_2014,"['√ Mark Warner (Democratic) 49.1', '[123]Ed Gillespie (Republican) 48.3', '[124]Robert Sarvis (Libertarian) 2.4', '[125][126]\n']","Mark Warner
",D,0,Virginia,VA,√ Mark Warner (Democratic) 49.1,2014
WA_sen_1976,"['√ Henry M. Jackson (Democratic) 71.8', 'George M. Brown (Republican) 24.2', '\n']","Henry M. Jackson
",D,0,Washington,WA,√ Henry M. Jackson (Democratic) 71.8,1976
WA_sen_1980,"['√ Slade Gorton (Republican) 54.2', 'Warren G. Magnuson (Democratic) 45.8', '\n']","Warren Magnuson
",D,0,Washington,WA,√ Slade Gorton (Republican) 54.2,1980
WA_sen_1982,"['√ Henry M. Jackson (Democratic) 68.9', 'Doug Jewett (Republican) 24.3', 'King Lysen (Independent) 5.3', 'Jesse Chiang (Libertarian) 1.5', '\n']","Henry M. Jackson
",D,0,Washington,WA,√ Henry M. Jackson (Democratic) 68.9,1982
WA_sen_1982,"['√ Henry M. Jackson (Democratic) 68.9', 'Doug Jewett (Republican) 24.3', 'King Lysen (Independent) 5.3', 'Jesse Chiang (Libertarian) 1.5', '\n']","Henry M. Jackson
",D,0,Washington,WA,√ Henry M. Jackson (Democratic) 68.9,1982
WA_sen_1992,"['√ Patty Murray (Democratic) 54.0', 'Rod Chandler (Republican) 46.0', '\n']","Brock Adams
",D,0,Washington,WA,√ Patty Murray (Democratic) 54.0,1992
WA_sen_1998,"['√ Patty Murray (Democratic) 58.4', 'Linda Smith (Republican) 41.6', '\n']","Patty Murray
",D,0,Washington,WA,√ Patty Murray (Democratic) 58.4,1998
WA_sen_2004,"['√ Patty Murray (Democratic) 55', 'George Nethercutt (Republican) 42.7', 'J. Mills (Libertarian) 1.2', 'Mark Wilson (Green) 1.1', '\n']","Patty Murray
",D,0,Washington,WA,√ Patty Murray (Democratic) 55,2004
WA_sen_2006,"['√ Maria Cantwell (Democratic) 56.85', 'Mike McGavick (Republican) 39.93', 'Bruce Guthrie (Libertarian) 1.41', 'Aaron Dixon (Green) 1.02', 'Robin Adair (Independent) 0.79', '\n']","Maria Cantwell
",D,0,Washington,WA,√ Maria Cantwell (Democratic) 56.85,2006
WA_sen_2010,"['√ Patty Murray (Democratic) 52.4', 'Dino Rossi (Republican) 47.6', '\n']","Patty Murray
",D,0,Washington,WA,√ Patty Murray (Democratic) 52.4,2010
WA_sen_2012,"['√ Maria Cantwell (Democratic) 60.5', 'Michael Baumgartner (Republican) 39.5', '[54]\n']","Maria Cantwell
",D,0,Washington,WA,√ Maria Cantwell (Democratic) 60.5,2012
WA_sen_2016,"['√ Patty Murray (Democratic) 59.04', '[105]Chris Vance (Republican) 40.96', '[106]\n']","Patty Murray
",D,0,Washington,WA,√ Patty Murray (Democratic) 59.04,2016
WV_sen_1976,"['√ Robert Byrd (Democratic) 99.9', '\n']","Robert Byrd
",D,0,West_Virginia,WV,√ Robert Byrd (Democratic) 99.9,1976
WV_sen_1978,"['√ Jennings Randolph (Democratic) 50.5', 'Arch A. Moore, Jr. (Republican) 49.5', '\n']","Jennings Randolph
",D,0,West_Virginia,WV,√ Jennings Randolph (Democratic) 50.5,1978
WV_sen_1982,"['√ Robert Byrd (Democratic) 68.5', 'Cleve Benedict (Republican) 30.8', 'William B. Howland (Socialist Workers) 0.7', '\n']","Robert Byrd
",D,0,West_Virginia,WV,√ Robert Byrd (Democratic) 68.5,1982
WV_sen_1984,"['√ Jay Rockefeller (Democratic) 51.8', 'John Raese (Republican) 47.7', 'Mary Radin (Socialist Workers) 0.5', '\n']","Jennings Randolph
",D,0,West_Virginia,WV,√ Jay Rockefeller (Democratic) 51.8,1984
WV_sen_1982,"['√ Robert Byrd (Democratic) 68.5', 'Cleve Benedict (Republican) 30.8', 'William B. Howland (Socialist Workers) 0.7', '\n']","Robert Byrd
",D,0,West_Virginia,WV,√ Robert Byrd (Democratic) 68.5,1982
WV_sen_1984,"['√ Jay Rockefeller (Democratic) 51.8', 'John Raese (Republican) 47.7', 'Mary Radin (Socialist Workers) 0.5', '\n']","Jennings Randolph
",D,0,West_Virginia,WV,√ Jay Rockefeller (Democratic) 51.8,1984
WV_sen_1988,"['√ Robert Byrd (Democratic) 63.2', 'M. Jay Wolfe (Republican) 36.8', '\n']","Robert Byrd
",D,0,West_Virginia,WV,√ Robert Byrd (Democratic) 63.2,1988
WV_sen_1990,"['√ Jay Rockefeller (Democratic) 68.5', 'John Yoder (Republican) 31.5', '\n']","Jay Rockefeller
",D,0,West_Virginia,WV,√ Jay Rockefeller (Democratic) 68.5,1990
WV_sen_1994,"['√ Robert Byrd (Democratic) 69', 'Stanley L. Klos (Republican) 31', '\n']","Robert Byrd
",D,0,West_Virginia,WV,√ Robert Byrd (Democratic) 69,1994
WV_sen_1996,"['√ Jay Rockefeller (Democratic) 76.6', 'Betty Burks (Republican) 23.4', '\n']","Jay Rockefeller
",D,0,West_Virginia,WV,√ Jay Rockefeller (Democratic) 76.6,1996
WV_sen_2000,"['√ Robert Byrd (Democratic) 77.7', 'David T. Gallaher (Republican) 20.2', 'Joe Whelan (Libertarian) 2.1', '\n']","Robert Byrd
",D,0,West_Virginia,WV,√ Robert Byrd (Democratic) 77.7,2000
WV_sen_2002,"['√ Jay Rockefeller (Democratic) 63.1', 'Jay Wolfe (Republican) 36.9', '\n']","Jay Rockefeller
",D,0,West_Virginia,WV,√ Jay Rockefeller (Democratic) 63.1,2002
WV_sen_2002,"['√ Jay Rockefeller (Democratic) 63.1', 'Jay Wolfe (Republican) 36.9', '\n']","Jay Rockefeller
",D,0,West_Virginia,WV,√ Jay Rockefeller (Democratic) 63.1,2002
WV_sen_2006,"['√ Robert Byrd (Democratic) 64.4', 'John Raese (Republican) 33.7', 'Jesse Johnson (Mountain) 1.9', '\n']","Robert Byrd
",D,0,West_Virginia,WV,√ Robert Byrd (Democratic) 64.4,2006
WV_sen_2002,"['√ Jay Rockefeller (Democratic) 63.7', 'Jay Wolfe (Republican) 36.3', '\n']","Jay Rockefeller
",D,0,West_Virginia,WV,√ Jay Rockefeller (Democratic) 63.7,2002
WV_sen_2012,"['√ Joe Manchin (Democratic) 60.6', 'John Raese (Republican) 36.5', '[55]Bob Henry Baber (Mountain) 3.0', '\n']","Joe Manchin
",D,0,West_Virginia,WV,√ Joe Manchin (Democratic) 60.6,2012
WV_sen_2014,"['√ Shelley Moore Capito (Republican) 62.1', '[128]Natalie Tennant (Democratic) 34.5', '[129]John S. Buckley (Libertarian) 1.6', ' Bob Henry Baber (Mountain) 1.2', '[130]Phil Hudok (Constitution) 0.6', '\n']","Jay Rockefeller
",D,0,West_Virginia,WV,√ Shelley Moore Capito (Republican) 62.1,2014
WV_sen_2010,"['√ Joe Manchin (Democratic) 53.5', 'John Raese (Republican) 43.4', 'Jesse Johnson (Mountain) 1.9', 'Jeff Becker (Constitution) 1.2', '\n']","Carte Goodwin
",D,0,West_Virginia,WV,√ Joe Manchin (Democratic) 53.5,2010
WI_sen_1976,"['√ William Proxmire (Democratic) 72.2', 'Stanley York (Republican) 27.0', '\n']","William Proxmire
",D,0,Wisconsin,WI,√ William Proxmire (Democratic) 72.2,1976
WI_sen_1980,"['√ Bob Kasten (Republican) 50.2', 'Gaylord Nelson (Democratic) 48.3', '\n']","Gaylord Nelson
",D,0,Wisconsin,WI,√ Bob Kasten (Republican) 50.2,1980
WI_sen_1982,"['√ E. William Proxmire (Democratic) 63.6', 'Scott McCallum (Republican) 34.1', '\n']","William Proxmire
",D,0,Wisconsin,WI,√ E. William Proxmire (Democratic) 63.6,1982
WI_sen_1982,"['√ E. William Proxmire (Democratic) 63.6', 'Scott McCallum (Republican) 34.1', '\n']","William Proxmire
",D,0,Wisconsin,WI,√ E. William Proxmire (Democratic) 63.6,1982
WI_sen_1988,"['√ Herb Kohl (Democratic) 52.2', 'Susan Engeleiter (Republican) 47.8', '\n']","William Proxmire
",D,0,Wisconsin,WI,√ Herb Kohl (Democratic) 52.2,1988
WI_sen_1994,"['√ Herb Kohl (Democratic) 58', 'Robert Welch (Republican) 40.7', 'James Dean (Libertarian) 1', '\n']","Herb Kohl
",D,0,Wisconsin,WI,√ Herb Kohl (Democratic) 58,1994
WI_sen_1998,"['√ Russ Feingold (Democratic) 50.6', 'Mark Neumann (Republican) 48.4', 'Robert R. Raymond (U.S. Taxpayers) 0.5', 'Tom Ender (Libertarian) 0.3', 'Eugene A. Hem (Independent) 0.2', '\n']","Russ Feingold
",D,0,Wisconsin,WI,√ Russ Feingold (Democratic) 50.6,1998
